bill_param,seq,action_date,bill_session,bill_session_code,bill_year_of_session,calendar_session,calendar_session_year,calendar_year,phase,phase_ordinal,phase_start,phase_end,phase_n_days,days_into_phase,phase_progress,recess,in_recess,floor_session_only,is_holiday,prev_deadline,prev_deadline_date,days_since_prev_deadline,next_deadline,next_deadline_date,days_to_next_deadline,is_deadline_day,days_to_house_of_origin_deadline,days_to_final_passage_deadline
202120220AB111,6,2021-03-23,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,31,0.4079,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,32,POLICY_CMTE_FISCAL_1H,2021-04-30,38,FALSE,73,171
202120220AB111,7,2022-01-03,2021-2022,20212022,2,2021-2022,2,2022,CARRYOVER,1,2022-01-01,2022-01-31,31,2,0.0667,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2021-10-10,85,CARRYOVER_POLICY_DEADLINE,2022-01-14,11,FALSE,144,240
202120220AB111,8,2022-01-04,2021-2022,20212022,2,2021-2022,2,2022,CARRYOVER,1,2022-01-01,2022-01-31,31,3,0.1,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2021-10-10,86,CARRYOVER_POLICY_DEADLINE,2022-01-14,10,FALSE,143,239
202120220AB111,9,2022-01-31,2021-2022,20212022,2,2021-2022,2,2022,CARRYOVER,1,2022-01-01,2022-01-31,31,30,1,,FALSE,FALSE,FALSE,CARRYOVER_COMMITTEE_DEADLINE,2022-01-21,10,CARRYOVER_PASSAGE_DEADLINE,2022-01-31,0,TRUE,116,212
202120220AB111,10,2022-02-01,2021-2022,20212022,2,2021-2022,2,2022,INTRODUCTION,2,2022-02-01,2022-02-18,18,0,0,,FALSE,FALSE,FALSE,CARRYOVER_PASSAGE_DEADLINE,2022-01-31,1,INTRODUCTION_DEADLINE,2022-02-18,17,FALSE,115,211
202120220AB1147,1,2021-02-18,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,48,0.9796,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,141,INTRODUCTION_DEADLINE,2021-02-19,1,FALSE,106,204
202120220AB1147,2,2021-02-19,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,49,1,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,142,INTRODUCTION_DEADLINE,2021-02-19,0,TRUE,105,203
202120220AB1147,3,2021-03-04,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,12,0.1579,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,13,POLICY_CMTE_FISCAL_1H,2021-04-30,57,FALSE,92,190
202120220AB1147,4,2021-03-18,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,26,0.3421,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,27,POLICY_CMTE_FISCAL_1H,2021-04-30,43,FALSE,78,176
202120220AB1147,5,2021-03-22,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,30,0.3947,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,31,POLICY_CMTE_FISCAL_1H,2021-04-30,39,FALSE,74,172
202120220AB1147,6,2021-04-06,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,45,0.5921,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,46,POLICY_CMTE_FISCAL_1H,2021-04-30,24,FALSE,59,157
202120220AB1147,7,2021-04-14,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,53,0.6974,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,54,POLICY_CMTE_FISCAL_1H,2021-04-30,16,FALSE,51,149
202120220AB1147,8,2021-05-03,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,72,0.9474,,FALSE,FALSE,FALSE,POLICY_CMTE_FISCAL_1H,2021-04-30,3,POLICY_CMTE_NONFISCAL_1H,2021-05-07,4,FALSE,32,130
202120220AB1147,9,2021-05-10,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,2,0.1538,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2021-05-07,3,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,4,FALSE,25,123
202120220AB1147,10,2021-05-19,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,11,0.8462,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,5,FISCAL_CMTE_1H,2021-05-21,2,FALSE,16,114
202120220AB1147,11,2021-05-20,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,12,0.9231,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,6,FISCAL_CMTE_1H,2021-05-21,1,FALSE,15,113
202120220AB1147,12,2021-05-20,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,12,0.9231,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,6,FISCAL_CMTE_1H,2021-05-21,1,FALSE,15,113
202120220AB1147,13,2021-05-20,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,12,0.9231,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,6,FISCAL_CMTE_1H,2021-05-21,1,FALSE,15,113
202120220AB1147,14,2021-05-24,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,2,0.1538,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,3,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,11,FALSE,11,109
202120220AB1147,15,2021-05-28,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,6,0.4615,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,7,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,7,FALSE,7,105
202120220AB1147,16,2021-05-28,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,6,0.4615,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,7,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,7,FALSE,7,105
202120220AB1147,17,2021-06-09,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,4,0.1026,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,5,POLICY_CMTE_2H,2021-07-14,35,FALSE,-5,93
202120220AB1147,18,2021-06-10,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,5,0.1282,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,6,POLICY_CMTE_2H,2021-07-14,34,FALSE,-6,92
202120220AB1147,19,2021-07-01,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,26,0.6667,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,27,POLICY_CMTE_2H,2021-07-14,13,FALSE,-27,71
202120220AB1147,20,2021-07-05,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,30,0.7692,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,31,POLICY_CMTE_2H,2021-07-14,9,FALSE,-31,67
202120220AB1147,21,2021-07-13,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,38,0.9744,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,39,POLICY_CMTE_2H,2021-07-14,1,FALSE,-39,59
202120220AB1147,22,2021-07-21,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,6,0.1395,summer,TRUE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,7,FISCAL_CMTE_2H,2021-08-27,37,FALSE,-47,51
202120220AB1147,23,2021-08-16,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,32,0.7442,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,33,FISCAL_CMTE_2H,2021-08-27,11,FALSE,-73,25
202120220AB1147,24,2021-08-23,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,39,0.907,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,40,FISCAL_CMTE_2H,2021-08-27,4,FALSE,-80,18
202120220AB1147,25,2021-08-26,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,42,0.9767,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,43,FISCAL_CMTE_2H,2021-08-27,1,FALSE,-83,15
202120220AB1147,26,2021-08-26,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,42,0.9767,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,43,FISCAL_CMTE_2H,2021-08-27,1,FALSE,-83,15
202120220AB1147,27,2021-09-01,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,4,0.3077,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,5,FLOOR_AMEND_DEADLINE,2021-09-03,2,FALSE,-89,9
202120220AB1147,28,2021-09-01,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,4,0.3077,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,5,FLOOR_AMEND_DEADLINE,2021-09-03,2,FALSE,-89,9
202120220AB1147,29,2021-09-02,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,5,0.3846,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,6,FLOOR_AMEND_DEADLINE,2021-09-03,1,FALSE,-90,8
202120220AB1147,30,2021-09-02,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,5,0.3846,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,6,FLOOR_AMEND_DEADLINE,2021-09-03,1,FALSE,-90,8
202120220AB1147,31,2021-09-10,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,7,FINAL_PASSAGE_DEADLINE,2021-09-10,0,TRUE,-98,0
202120220AB1147,32,2021-10-08,2021-2022,20212022,1,2021-2022,1,2021,GOVERNOR,8,2021-09-11,2021-10-10,30,27,0.931,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2021-09-10,28,GOVERNOR_DEADLINE,2021-10-10,2,FALSE,-126,-28
202120220AB1147,33,2022-01-03,2021-2022,20212022,2,2021-2022,2,2022,CARRYOVER,1,2022-01-01,2022-01-31,31,2,0.0667,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2021-10-10,85,CARRYOVER_POLICY_DEADLINE,2022-01-14,11,FALSE,144,240
202120220AB1147,34,2022-02-03,2021-2022,20212022,2,2021-2022,2,2022,INTRODUCTION,2,2022-02-01,2022-02-18,18,2,0.1176,,FALSE,FALSE,FALSE,CARRYOVER_PASSAGE_DEADLINE,2022-01-31,3,INTRODUCTION_DEADLINE,2022-02-18,15,FALSE,113,209
202120220AB1157,1,2021-02-18,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,48,0.9796,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,141,INTRODUCTION_DEADLINE,2021-02-19,1,FALSE,106,204
202120220AB1157,2,2021-02-19,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,49,1,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,142,INTRODUCTION_DEADLINE,2021-02-19,0,TRUE,105,203
202120220AB1157,3,2021-03-04,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,12,0.1579,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,13,POLICY_CMTE_FISCAL_1H,2021-04-30,57,FALSE,92,190
202120220AB1157,4,2021-03-15,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,23,0.3026,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,24,POLICY_CMTE_FISCAL_1H,2021-04-30,46,FALSE,81,179
202120220AB1157,5,2021-03-16,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,24,0.3158,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,25,POLICY_CMTE_FISCAL_1H,2021-04-30,45,FALSE,80,178
202120220AB1157,6,2021-04-06,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,45,0.5921,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,46,POLICY_CMTE_FISCAL_1H,2021-04-30,24,FALSE,59,157
202120220AB1157,7,2021-04-21,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,60,0.7895,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,61,POLICY_CMTE_FISCAL_1H,2021-04-30,9,FALSE,44,142
202120220AB1157,8,2021-04-22,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,61,0.8026,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,62,POLICY_CMTE_FISCAL_1H,2021-04-30,8,FALSE,43,141
202120220AB1157,9,2021-04-29,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,68,0.8947,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,69,POLICY_CMTE_FISCAL_1H,2021-04-30,1,FALSE,36,134
202120220AB1157,10,2021-05-03,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,72,0.9474,,FALSE,FALSE,FALSE,POLICY_CMTE_FISCAL_1H,2021-04-30,3,POLICY_CMTE_NONFISCAL_1H,2021-05-07,4,FALSE,32,130
202120220AB1157,11,2021-05-12,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,4,0.3077,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2021-05-07,5,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,2,FALSE,23,121
202120220AB1157,12,2021-06-15,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,10,0.2564,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,11,POLICY_CMTE_2H,2021-07-14,29,FALSE,-11,87
202120220AB1157,13,2021-06-30,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,25,0.641,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,26,POLICY_CMTE_2H,2021-07-14,14,FALSE,-26,72
202120220AB1157,14,2021-07-15,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,0,0,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,1,FISCAL_CMTE_2H,2021-08-27,43,FALSE,-41,57
202120220AB1157,15,2021-08-16,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,32,0.7442,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,33,FISCAL_CMTE_2H,2021-08-27,11,FALSE,-73,25
202120220AB1157,16,2021-08-30,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,2,0.1538,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,3,FLOOR_AMEND_DEADLINE,2021-09-03,4,FALSE,-87,11
202120220AB1157,17,2021-08-31,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,3,0.2308,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,4,FLOOR_AMEND_DEADLINE,2021-09-03,3,FALSE,-88,10
202120220AB1157,18,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB1157,19,2021-09-22,2021-2022,20212022,1,2021-2022,1,2021,GOVERNOR,8,2021-09-11,2021-10-10,30,11,0.3793,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2021-09-10,12,GOVERNOR_DEADLINE,2021-10-10,18,FALSE,-110,-12
202120220AB1157,20,2021-09-22,2021-2022,20212022,1,2021-2022,1,2021,GOVERNOR,8,2021-09-11,2021-10-10,30,11,0.3793,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2021-09-10,12,GOVERNOR_DEADLINE,2021-10-10,18,FALSE,-110,-12
202120220AB1158,1,2021-02-18,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,48,0.9796,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,141,INTRODUCTION_DEADLINE,2021-02-19,1,FALSE,106,204
202120220AB1158,2,2021-02-19,2021-2022,20212022,1,2021-2022,1,2021,INTRODUCTION,1,2021-01-01,2021-02-19,50,49,1,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2020-09-30,142,INTRODUCTION_DEADLINE,2021-02-19,0,TRUE,105,203
202120220AB1158,3,2021-03-04,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,12,0.1579,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,13,POLICY_CMTE_FISCAL_1H,2021-04-30,57,FALSE,92,190
202120220AB1158,4,2021-04-14,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,53,0.6974,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,54,POLICY_CMTE_FISCAL_1H,2021-04-30,16,FALSE,51,149
202120220AB1158,5,2021-04-22,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,61,0.8026,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,62,POLICY_CMTE_FISCAL_1H,2021-04-30,8,FALSE,43,141
202120220AB1158,6,2021-04-26,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,65,0.8553,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,66,POLICY_CMTE_FISCAL_1H,2021-04-30,4,FALSE,39,137
202120220AB1158,7,2021-04-29,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_FIRST_HOUSE,2,2021-02-20,2021-05-07,77,68,0.8947,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2021-02-19,69,POLICY_CMTE_FISCAL_1H,2021-04-30,1,FALSE,36,134
202120220AB1158,8,2021-05-12,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,4,0.3077,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2021-05-07,5,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,2,FALSE,23,121
202120220AB1158,9,2021-05-20,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_FIRST_HOUSE,3,2021-05-08,2021-05-21,14,12,0.9231,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2021-05-14,6,FISCAL_CMTE_1H,2021-05-21,1,FALSE,15,113
202120220AB1158,10,2021-05-24,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,2,0.1538,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,3,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,11,FALSE,11,109
202120220AB1158,11,2021-05-25,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,3,0.2308,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,4,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,10,FALSE,10,108
202120220AB1158,12,2021-06-01,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,10,0.7692,,FALSE,TRUE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,11,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,3,FALSE,3,101
202120220AB1158,13,2021-06-02,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_FIRST_HOUSE,4,2021-05-22,2021-06-04,14,11,0.8462,,FALSE,TRUE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2021-05-21,12,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,2,FALSE,2,100
202120220AB1158,14,2021-06-16,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,11,0.2821,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,12,POLICY_CMTE_2H,2021-07-14,28,FALSE,-12,86
202120220AB1158,15,2021-06-30,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,25,0.641,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,26,POLICY_CMTE_2H,2021-07-14,14,FALSE,-26,72
202120220AB1158,16,2021-07-05,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,30,0.7692,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,31,POLICY_CMTE_2H,2021-07-14,9,FALSE,-31,67
202120220AB1158,17,2021-07-08,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,33,0.8462,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,34,POLICY_CMTE_2H,2021-07-14,6,FALSE,-34,64
202120220AB1158,18,2021-07-12,2021-2022,20212022,1,2021-2022,1,2021,POLICY_COMMITTEE_SECOND_HOUSE,5,2021-06-05,2021-07-14,40,37,0.9487,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2021-06-04,38,POLICY_CMTE_2H,2021-07-14,2,FALSE,-38,60
202120220AB1158,19,2021-08-16,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,32,0.7442,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,33,FISCAL_CMTE_2H,2021-08-27,11,FALSE,-73,25
202120220AB1158,20,2021-08-26,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,42,0.9767,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,43,FISCAL_CMTE_2H,2021-08-27,1,FALSE,-83,15
202120220AB1158,21,2021-08-26,2021-2022,20212022,1,2021-2022,1,2021,FISCAL_COMMITTEE_SECOND_HOUSE,6,2021-07-15,2021-08-27,44,42,0.9767,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2021-07-14,43,FISCAL_CMTE_2H,2021-08-27,1,FALSE,-83,15
202120220AB1158,22,2021-08-30,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,2,0.1538,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,3,FLOOR_AMEND_DEADLINE,2021-09-03,4,FALSE,-87,11
202120220AB1158,23,2021-09-03,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,6,0.4615,,FALSE,TRUE,FALSE,FISCAL_CMTE_2H,2021-08-27,7,FLOOR_AMEND_DEADLINE,2021-09-03,0,TRUE,-91,7
202120220AB1158,24,2021-09-07,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,4,FINAL_PASSAGE_DEADLINE,2021-09-10,3,FALSE,-95,3
202120220AB1158,25,2021-09-10,2021-2022,20212022,1,2021-2022,1,2021,FLOOR_SECOND_HOUSE,7,2021-08-28,2021-09-10,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2021-09-03,7,FINAL_PASSAGE_DEADLINE,2021-09-10,0,TRUE,-98,0
